year,country_id,commodity_id,total_import_tonnes,total_export_tonnes,net_import_tonnes,net_export_tonnes,number_of_suppliers,largest_supplier_share,herfindahl_hirschman_index,notes
2024,GIB,vegetable_oils,438.994,0,438.994,0,7,0.731554,0.603603,HHI is calculated over direct import suppliers only
2024,GIN,vegetable_oils,150723.245,2226.442,148496.803,0,22,0.610853,0.464835,HHI is calculated over direct import suppliers only
2024,GMB,vegetable_oils,81978.369,44.537,81933.832,0,25,0.577725,0.463097,HHI is calculated over direct import suppliers only
2024,GNB,vegetable_oils,2038.134,24,2014.134,0,6,0.555328,0.425914,HHI is calculated over direct import suppliers only
2024,GNQ,vegetable_oils,10711.446,0,10711.446,0,10,0.667091,0.525967,HHI is calculated over direct import suppliers only
2024,GRC,vegetable_oils,281019.084,39340.926,241678.158,0,41,0.344778,0.237417,HHI is calculated over direct import suppliers only
2024,GRD,vegetable_oils,807.394,0,807.394,0,9,0.304558,0.196115,HHI is calculated over direct import suppliers only
2024,GRL,vegetable_oils,155.055,2,153.055,0,3,0.933217,0.875341,HHI is calculated over direct import suppliers only
2024,GTM,vegetable_oils,178626.003,584056.851,0,405430.848,41,0.481066,0.284575,HHI is calculated over direct import suppliers only
2024,GUM,vegetable_oils,265.248,0,265.248,0,5,0.415370,0.278030,HHI is calculated over direct import suppliers only
2024,GUY,vegetable_oils,15627.007,0.295,15626.712,0,14,0.260409,0.164209,HHI is calculated over direct import suppliers only
2024,HND,vegetable_oils,89084.646,371094.416,0,282009.77,27,0.423259,0.214414,HHI is calculated over direct import suppliers only
2024,HRV,vegetable_oils,100749.448,55207.784,45541.664,0,33,0.365209,0.212358,HHI is calculated over direct import suppliers only
2024,HTI,vegetable_oils,142698.178,0.045,142698.133,0,10,0.682279,0.508978,HHI is calculated over direct import suppliers only
2024,HUN,vegetable_oils,135016.405,828291.975,0,693275.57,38,0.221762,0.119177,HHI is calculated over direct import suppliers only
2024,IDN,vegetable_oils,53913.113,22110083.783,0,22056170.67,45,0.384779,0.268073,HHI is calculated over direct import suppliers only
2024,IND,vegetable_oils,16132904.134,67451.289,16065452.845,0,55,0.270698,0.175104,HHI is calculated over direct import suppliers only
2024,IRL,vegetable_oils,228009.715,16204.411,211805.304,0,50,0.497316,0.296770,HHI is calculated over direct import suppliers only
2024,IRN,vegetable_oils,531386.568,95.919,531290.649,0,10,0.721778,0.591293,HHI is calculated over direct import suppliers only
2024,IRQ,vegetable_oils,706204.761,59545.216,646659.545,0,21,0.347932,0.221832,HHI is calculated over direct import suppliers only
2024,ISL,vegetable_oils,7310.995,21.039,7289.956,0,31,0.406065,0.267422,HHI is calculated over direct import suppliers only
2024,ISR,vegetable_oils,206607.236,158.557,206448.679,0,41,0.197926,0.088198,HHI is calculated over direct import suppliers only
2024,ITA,vegetable_oils,2251457.035,433578.485,1817878.55,0,56,0.253905,0.141544,HHI is calculated over direct import suppliers only
2024,JAM,vegetable_oils,31929.829,0,31929.829,0,10,0.789300,0.636238,HHI is calculated over direct import suppliers only
2024,JOR,vegetable_oils,167734.846,479.451,167255.395,0,23,0.307727,0.204443,HHI is calculated over direct import suppliers only
2024,JPN,vegetable_oils,680776.881,7846.277,672930.604,0,40,0.823440,0.696682,HHI is calculated over direct import suppliers only
2024,KAZ,vegetable_oils,147067.382,558613.577,0,411546.195,29,0.865722,0.757200,HHI is calculated over direct import suppliers only
2024,KEN,vegetable_oils,1101493.755,90573.895,1010919.86,0,27,0.809857,0.684333,HHI is calculated over direct import suppliers only
2024,KGZ,vegetable_oils,31791.375,72.83,31718.545,0,15,0.855404,0.738293,HHI is calculated over direct import suppliers only
2024,KHM,vegetable_oils,26671.243,56230.015,0,29558.772,18,0.708670,0.531851,HHI is calculated over direct import suppliers only
2024,KIR,vegetable_oils,522.532,0,522.532,0,5,0.842777,0.730543,HHI is calculated over direct import suppliers only
2024,KNA,vegetable_oils,462.313,0,462.313,0,9,0.316303,0.216409,HHI is calculated over direct import suppliers only
2024,KOR,vegetable_oils,1147666.878,9210.4,1138456.478,0,60,0.346358,0.201046,HHI is calculated over direct import suppliers only
2024,KWT,vegetable_oils,101556.423,644.904,100911.519,0,37,0.408987,0.252202,HHI is calculated over direct import suppliers only
2024,LAO,vegetable_oils,5687.798,0.015,5687.783,0,3,0.985521,0.971455,HHI is calculated over direct import suppliers only
2024,LBN,vegetable_oils,172952.298,2114.607,170837.691,0,21,0.737219,0.570340,HHI is calculated over direct import suppliers only
2024,LBR,vegetable_oils,44324.013,78549.762,0,34225.749,11,0.686310,0.559392,HHI is calculated over direct import suppliers only
2024,LBY,vegetable_oils,156440.474,0,156440.474,0,14,0.590898,0.393328,HHI is calculated over direct import suppliers only
2024,LCA,vegetable_oils,903.008,0,903.008,0,8,0.417469,0.272969,HHI is calculated over direct import suppliers only
2024,LKA,vegetable_oils,31278.17,116.826,31161.344,0,21,0.910040,0.831466,HHI is calculated over direct import suppliers only
2024,LSO,vegetable_oils,9245.716,0,9245.716,0,2,0.999975,0.999951,HHI is calculated over direct import suppliers only
2024,LTU,vegetable_oils,133712.919,35435.993,98276.926,0,35,0.350068,0.193939,HHI is calculated over direct import suppliers only
2024,LUX,vegetable_oils,3609.102,7282.707,0,3673.605,38,0.420115,0.269220,HHI is calculated over direct import suppliers only
2024,LVA,vegetable_oils,129237.896,54951.094,74286.802,0,30,0.414073,0.228362,HHI is calculated over direct import suppliers only
2024,MAR,vegetable_oils,662707.22,15247.024,647460.196,0,30,0.357143,0.189842,HHI is calculated over direct import suppliers only
2024,MDA,vegetable_oils,74136.477,148924.834,0,74788.357,19,0.980796,0.962017,HHI is calculated over direct import suppliers only
2024,MDG,vegetable_oils,168589.586,1834.666,166754.92,0,19,0.680958,0.521456,HHI is calculated over direct import suppliers only
2024,MDV,vegetable_oils,8083.944,24.4,8059.544,0,23,0.569000,0.376674,HHI is calculated over direct import suppliers only
2024,MEX,vegetable_oils,1091419.767,144867.87,946551.897,0,32,0.120737,0.078739,HHI is calculated over direct import suppliers only
2024,MHL,vegetable_oils,272.017,0.125,271.892,0,11,0.506428,0.331793,HHI is calculated over direct import suppliers only
2024,MKD,vegetable_oils,57301.86,14544.235,42757.625,0,30,0.342804,0.257176,HHI is calculated over direct import suppliers only
2024,MLI,vegetable_oils,61035.081,1046.387,59988.694,0,10,0.986958,0.974169,HHI is calculated over direct import suppliers only
2024,MLT,vegetable_oils,14971.801,255.662,14716.139,0,28,0.508388,0.301802,HHI is calculated over direct import suppliers only
2024,MMR,vegetable_oils,668152.678,4321.776,663830.902,0,10,0.804782,0.666511,HHI is calculated over direct import suppliers only
2024,MNE,vegetable_oils,13723.063,437.996,13285.067,0,23,0.849163,0.726798,HHI is calculated over direct import suppliers only
2024,MNG,vegetable_oils,2545.44,0.119,2545.321,0,13,0.637673,0.470228,HHI is calculated over direct import suppliers only
2024,MNP,vegetable_oils,192.399,0,192.399,0,6,0.564400,0.393413,HHI is calculated over direct import suppliers only
2024,MOZ,vegetable_oils,424973,117294.612,307678.388,0,15,0.601738,0.416995,HHI is calculated over direct import suppliers only
2024,MRT,vegetable_oils,166953.415,56.847,166896.568,0,25,0.462664,0.381379,HHI is calculated over direct import suppliers only
2024,MSR,vegetable_oils,24.039,0,24.039,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,MUS,vegetable_oils,35552.36,80.457,35471.903,0,27,0.425900,0.276073,HHI is calculated over direct import suppliers only
2024,MWI,vegetable_oils,46925.831,64,46861.831,0,13,0.768907,0.619919,HHI is calculated over direct import suppliers only
2024,MYS,vegetable_oils,675582.233,15122890.626,0,14447308.393,53,0.484180,0.259347,HHI is calculated over direct import suppliers only
2024,NCL,vegetable_oils,3165.885,0,3165.885,0,11,0.621723,0.434522,HHI is calculated over direct import suppliers only
2024,NER,vegetable_oils,50152.126,1231.342,48920.784,0,19,0.424213,0.304223,HHI is calculated over direct import suppliers only
2024,NGA,vegetable_oils,355471.342,2192.723,353278.619,0,31,0.677535,0.513151,HHI is calculated over direct import suppliers only
2024,NIC,vegetable_oils,74159.154,68755.934,5403.22,0,15,0.398121,0.265581,HHI is calculated over direct import suppliers only
2024,NIU,vegetable_oils,1.57,0,1.57,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,NLD,vegetable_oils,3941751.536,2507547.175,1434204.361,0,98,0.215544,0.107659,HHI is calculated over direct import suppliers only
2024,NOR,vegetable_oils,488323.896,68178.307,420145.589,0,42,0.354734,0.190033,HHI is calculated over direct import suppliers only
2024,NPL,vegetable_oils,48961.814,110975.553,0,62013.739,12,0.756481,0.593050,HHI is calculated over direct import suppliers only
2024,NRU,vegetable_oils,52.307,0,52.307,0,4,0.505993,0.400681,HHI is calculated over direct import suppliers only
2024,NZL,vegetable_oils,120450.667,1237.53,119213.137,0,39,0.457765,0.391683,HHI is calculated over direct import suppliers only
2024,OMN,vegetable_oils,252663.475,64692.269,187971.206,0,21,0.776479,0.618106,HHI is calculated over direct import suppliers only
2024,PAK,vegetable_oils,3663112.915,4792.032,3658320.883,0,19,0.812494,0.679994,HHI is calculated over direct import suppliers only
2024,PAN,vegetable_oils,61845.974,42005.028,19840.946,0,29,0.411263,0.205586,HHI is calculated over direct import suppliers only
2024,PER,vegetable_oils,632587.953,129815.154,502772.799,0,26,0.586340,0.395696,HHI is calculated over direct import suppliers only
2024,PHL,vegetable_oils,1188656.682,68732.766,1119923.916,0,32,0.593821,0.476676,HHI is calculated over direct import suppliers only
2024,PLW,vegetable_oils,163.414,0,163.414,0,9,0.660886,0.498530,HHI is calculated over direct import suppliers only
2024,PNG,vegetable_oils,29858.528,666376.394,0,636517.866,12,0.676190,0.546686,HHI is calculated over direct import suppliers only
2024,POL,vegetable_oils,1217042.092,507083.933,709958.159,0,44,0.617837,0.404377,HHI is calculated over direct import suppliers only
2024,PRK,vegetable_oils,80521.639,0,80521.639,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,PRT,vegetable_oils,191792.269,157093.069,34699.2,0,44,0.575827,0.387838,HHI is calculated over direct import suppliers only
2024,PRY,vegetable_oils,14414.086,521610.447,0,507196.361,9,0.630392,0.493236,HHI is calculated over direct import suppliers only
2024,PSE,vegetable_oils,58933.158,9.825,58923.333,0,6,0.445451,0.362505,HHI is calculated over direct import suppliers only
2024,PYF,vegetable_oils,4033.6,0,4033.6,0,6,0.438214,0.379899,HHI is calculated over direct import suppliers only
2024,QAT,vegetable_oils,67550.988,511.203,67039.785,0,37,0.310381,0.167251,HHI is calculated over direct import suppliers only
2024,ROU,vegetable_oils,552251.07,330497.247,221753.823,0,39,0.819432,0.676768,HHI is calculated over direct import suppliers only
2024,RUS,vegetable_oils,840141.982,6215858.208,0,5375716.226,27,0.678838,0.552969,HHI is calculated over direct import suppliers only
2024,RWA,vegetable_oils,18125.055,727.921,17397.134,0,12,0.527780,0.350756,HHI is calculated over direct import suppliers only
2024,SAU,vegetable_oils,1555290.427,123031.017,1432259.41,0,51,0.522142,0.343365,HHI is calculated over direct import suppliers only
2024,SDN,vegetable_oils,78981.977,309.228,78672.749,0,13,0.463776,0.339119,HHI is calculated over direct import suppliers only
2024,SEN,vegetable_oils,365010.828,1483.2,363527.628,0,37,0.602790,0.391312,HHI is calculated over direct import suppliers only
2024,SGP,vegetable_oils,253918.129,106887.824,147030.305,0,47,0.679170,0.480746,HHI is calculated over direct import suppliers only
2024,SHN,vegetable_oils,8.621,0,8.621,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SLB,vegetable_oils,3836.615,25731.798,0,21895.183,8,0.572382,0.428195,HHI is calculated over direct import suppliers only
2024,SLE,vegetable_oils,760.524,12316.777,0,11556.253,8,0.414122,0.267927,HHI is calculated over direct import suppliers only
2024,SLV,vegetable_oils,122550.452,3443.356,119107.096,0,23,0.439741,0.317972,HHI is calculated over direct import suppliers only
2024,SMR,vegetable_oils,0.279,0,0.279,0,3,0.537634,0.499544,HHI is calculated over direct import suppliers only
2024,SOM,vegetable_oils,103238.24,0,103238.24,0,11,0.509217,0.435805,HHI is calculated over direct import suppliers only
2024,SPM,vegetable_oils,10.317,0,10.317,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,SRB,vegetable_oils,47958.062,264944.92,0,216986.858,33,0.167421,0.104464,HHI is calculated over direct import suppliers only
2024,SSD,vegetable_oils,20001.611,0.21,20001.401,0,6,0.678463,0.552640,HHI is calculated over direct import suppliers only
2024,STP,vegetable_oils,1551.947,5099.101,0,3547.154,6,0.657332,0.469742,HHI is calculated over direct import suppliers only
2024,SUR,vegetable_oils,11680.465,1.901,11678.564,0,14,0.346650,0.212406,HHI is calculated over direct import suppliers only
2024,SVK,vegetable_oils,142402.437,48421.101,93981.336,0,34,0.246314,0.162182,HHI is calculated over direct import suppliers only
2024,SVN,vegetable_oils,56527.698,104137.897,0,47610.199,39,0.334987,0.224410,HHI is calculated over direct import suppliers only
2024,SWE,vegetable_oils,453135.684,76375.098,376760.586,0,60,0.232754,0.118389,HHI is calculated over direct import suppliers only
2024,SWZ,vegetable_oils,10080.217,286.48,9793.737,0,2,0.999979,0.999957,HHI is calculated over direct import suppliers only
2024,SXM,vegetable_oils,126.793,1.61,125.183,0,4,0.539344,0.426669,HHI is calculated over direct import suppliers only
2024,SYC,vegetable_oils,3374.377,0.012,3374.365,0,24,0.318439,0.244148,HHI is calculated over direct import suppliers only
2024,SYR,vegetable_oils,124877.821,341.094,124536.727,0,8,0.719579,0.550246,HHI is calculated over direct import suppliers only
2024,TCA,vegetable_oils,32.67,50.598,0,17.928,2,0.588889,0.515802,HHI is calculated over direct import suppliers only
2024,TCD,vegetable_oils,1409.032,0,1409.032,0,6,0.873798,0.771019,HHI is calculated over direct import suppliers only
2024,TGO,vegetable_oils,372006.434,47659.518,324346.916,0,14,0.615533,0.479641,HHI is calculated over direct import suppliers only
2024,THA,vegetable_oils,32135.529,1101414.945,0,1069279.416,30,0.583791,0.378543,HHI is calculated over direct import suppliers only
2024,TJK,vegetable_oils,71066.279,141.165,70925.114,0,4,0.992998,0.986080,HHI is calculated over direct import suppliers only
2024,TKM,vegetable_oils,11968.675,0,11968.675,0,4,0.883790,0.787472,HHI is calculated over direct import suppliers only
2024,TLS,vegetable_oils,16172.651,0.1,16172.551,0,9,0.991395,0.982898,HHI is calculated over direct import suppliers only
2024,TON,vegetable_oils,1051.821,20,1031.821,0,4,0.576878,0.496710,HHI is calculated over direct import suppliers only
2024,TTO,vegetable_oils,24076.286,0,24076.286,0,14,0.520591,0.352992,HHI is calculated over direct import suppliers only
2024,TUN,vegetable_oils,218899.989,13167.589,205732.4,0,24,0.192309,0.143907,HHI is calculated over direct import suppliers only
2024,TUR,vegetable_oils,2162364.409,1674431.755,487932.654,0,54,0.368530,0.286272,HHI is calculated over direct import suppliers only
2024,TUV,vegetable_oils,41.451,0,41.451,0,3,0.538877,0.487833,HHI is calculated over direct import suppliers only
